"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"X790ea932.848f.40cf.ab94.673eea700aa2",0.134381099814317,0.357458945167142,0.108581602702537,0.0150911963203269,0.00752795123298983,0.00998996613861194,0.334745776936282,5.39195905426059e-07,0.0322229224918879
"X79beb4e0.5066.481f.b432.94d69219bfe8",0.0633319987816242,0.0606163967786044,0.0724304685087593,0.00975870759618451,0.0134689446135359,0.0104735696713928,0.372790244192769,2.2950516352973e-07,0.397129440351967
"X79f139fe.fecb.4b0e.b668.3407c13748d8",0.144887976239374,0.393584723895476,3.07772455471878e-05,0.00722975942604592,6.49530563900981e-06,0.0292599093158338,0.36075135244826,2.66718346925903e-06,0.0642463389403548
"X7aac48b4.dbb0.49a5.a3e0.04916a9270b8",0.230226768713464,0.0687167030216032,0.0467173473362683,0.0281599177001878,0.00080762555813551,0.000339661325896454,0.625031520091738,2.68381360309967e-07,1.87871345597513e-07
"X7abc395f.72e4.4835.8aef.aaca2f8a34b0",0.0978531330472745,0.0494733023840555,3.19372805864035e-07,0.000105780771284926,0.0163394083175588,0.0335593753534354,0.123507224310162,0.000138280415094985,0.679023176028329
"X7acbca97.f38d.4da8.8d82.53a8eb0a43ef",0.055422634026807,0.309377229012759,0.000382702621345548,0.0104010558129561,6.03618689845258e-05,0.0354171234482394,0.317571299416947,1.42940152374583e-07,0.271367450851809
"X7b3d0a19.0cbc.4e8a.be16.76693e100e4c",0.0848891366271726,0.240029089492074,0.00984285757579308,0.013780823851468,0.000523184584693419,0.00952823617415274,0.580312743054704,1.40210646556728e-07,0.0610937884292957
"X7b4b9d66.e494.48e8.949f.7cdb42e490f9",0.262375081836144,0.179302104621919,0.0156386244968285,0.0151675247335076,0.00290705207522535,0.00929596659722954,0.515312984029376,3.57682056076136e-07,3.03927714493973e-07
"X7b7c91b5.0358.4d09.af89.26a791d7a23a",0.0473712313434937,0.0966094950242413,2.62767163272811e-07,0.00418994190881067,3.42209375487328e-07,0.0149391504205713,0.478265451649511,1.42659292347238e-07,0.358623982017541
"X7be7033e.db49.45cd.8ea5.827266707b1e",0.319066945097238,0.332354664084971,9.29821947063484e-07,3.3553276567341e-07,2.33070785283909e-07,0.177489753549688,0.170938751087994,0.000147909261140056,4.78493471302337e-07
"X7c3fbd41.7360.49e2.9c5e.9570dd24fcac",0.051577837157998,0.0311088256326188,0.166087644362928,7.06941039165377e-07,0.00922431064752693,0.0428854586991849,0.316852971978663,0.0231678213265807,0.359094423253461
"X7c9a2493.5667.48ec.8998.81e13722b4ab",0.0635481362091265,0.233548315374587,0.0711896976498876,0.00371208548061479,0.000187225457151469,0.0112978258501657,0.124100093190005,2.16336115404669e-06,0.492414457427307
"X7ca1746b.d6cc.4207.b1ed.738520928744",0.116897309158182,0.0435157939641683,0.0720953732715913,0.0280343583047268,0.0311793507715693,0.0398861714518391,0.216727625683366,0.0124141354379558,0.439249881956602
"X7caf8867.7cff.4dbd.b611.4748d86590a8",0.0611546284407165,0.223959273775137,1.91008953476804e-07,0.0342875631377656,3.03568187382146e-05,0.0478611608351217,0.509388571510683,2.65760981086309e-07,0.123317988711904
"X7d2b6ff4.8f35.41cf.b078.3e78d0b81800",0.0725150654639508,0.0914640444324316,0.187851124361657,3.10845346327087e-07,0.0181412015311716,0.0648482722270213,0.166250569444207,0.122406055597337,0.276523356096877
"X7d30a479.6d2f.431e.b15c.26736994b2f5",0.0704743978690646,0.0879741995299098,0.0592853167270908,0.00414644388161424,8.58888993168108e-07,6.0737281234425e-06,0.360387054292716,1.57374289420063e-07,0.417725497708198
"X7d736f2b.b73e.4fc1.8d3f.9f350f88171a",0.120889992346293,0.177056887001045,0.117071743272508,0.00299491064368925,0.0273011575427886,0.113131520310414,0.152858021767043,0.0405348042436981,0.248160962872521
"X7d746ed3.9bfa.4f66.9c5a.594284ecd811",0.114602951750699,0.175984202531187,4.80676155024624e-07,1.73485683668334e-06,3.85958633491447e-07,0.0327732618451122,0.0024249777492707,8.2353512209324e-07,0.674211181096984
"X7d787768.efb1.462d.b5aa.5cbf6fc543d4",0.0619392087962827,0.243047222568121,0.0250732665200042,0.0224296689859933,0.0567604796267294,0.0194336546791973,0.323059152831678,1.89574278529551e-07,0.248257156417715
"X7db191ab.6106.4e39.a45e.8a68aaba0922",0.137364007550248,0.093063888305583,0.0539402808209207,0.00460060310000687,3.07350858880288e-07,0.000147033943007064,0.530656253354347,1.01413095349085e-07,0.180227524161933
"X7dc54973.bfae.4811.b947.f98a6ac24b25",0.0791747613618828,0.370508791845021,0.00265889415587477,0.0018258343124622,3.11539393443515e-07,0.0320930970775888,0.151176809377396,5.77034493971275e-07,0.362560923295887
"X7de22a44.8f58.4a73.90a3.a16d161160e8",0.0759317350322146,0.172362276742207,8.46626416836625e-05,0.00798762325585576,0.0300624708152853,0.0175623845064295,0.277001268129648,0.0202567990536744,0.398750779823002
"X7dfcf573.5004.4c46.a269.8a07e303f873",0.154965422958547,0.272777287508883,0.0370390240544195,0.0227829216108874,0.0132167330632402,0.0150152824874311,0.484201061541068,2.13162687178232e-07,2.05361283661673e-06
"X7e11de5c.487d.4fc2.845e.efab7a39e031",0.127554444547841,0.0653184908186639,0.0268873235828264,1.79149639690441e-06,6.55766296224622e-07,0.00491794041967307,0.288095842187719,1.60279958052062e-07,0.487223350900626
"X7e48e080.0ec9.4589.ba1d.6f7a1f60a010",0.122420870035325,0.0798168692552296,0.0855535728304061,0.0340362716439058,0.0420432778877828,0.0136046705673174,0.341743606426901,0.0065410187127081,0.274239842640424
"X7e6ed4fc.b4bf.46c7.9f31.24a0c32c039e",0.0558470414377845,0.0765595209046248,0.0112720753006042,0.026136699668334,0.00947393825288614,0.0555452844236216,0.259803068096001,2.58947800525836e-07,0.505362112968343
"X7eb5f037.355b.4a38.b22b.a5e1f41ff1e9",0.0520573735454055,0.20180990069566,0.0762645588282142,0.0111314333781202,0.0013022899935591,0.0174559560240405,0.247340593786547,4.01198193117915e-07,0.39263749255026
"X7ee4348d.9975.42ba.b258.2334e089395c",0.0959797441570475,0.182192794126478,0.0169253160115482,0.0324366881338221,0.0486730591126109,0.0573198759011281,0.141126089295429,0.011096402413282,0.414250030848654
"X7f2a1bd4.9b71.4e12.ae92.6aaaf247ebca",0.16598546210593,0.136726782533168,5.61298892038675e-07,0.0352925201020088,0.0386285806892668,0.0657186308193978,0.178503132316629,0.130311317593938,0.24883301254077
"X7fa3f262.b786.4b89.b38f.505bff13c382",0.0558572372202622,0.124244298806636,0.0150934281791106,3.86825265624359e-07,0.000318156357614562,0.00975032105034623,0.470223230122315,0.00138558910081205,0.323127352337638
"X7faebca5.c36a.4a24.b785.5e673cf5a0ed",0.0780225680239695,0.307011111355024,0.0111554659158273,0.0109859796814003,0.00338722166373887,0.0148478966517855,0.219283530989705,1.67759604961534e-07,0.355306057958944
"X7fe106c5.4235.4930.83cd.84dc5250db89",0.115502433883672,0.219937809146749,1.24973914706893e-06,0.0169455858605081,0.00267553590664188,0.0261842721594757,0.495701480137021,0.000805418775898349,0.122246214390888
"X8087339c.4fdc.42e4.94ff.299a59ae88a3",0.13668625964719,0.512560728273751,2.09237895027449e-07,0.0169373530436418,3.01419138449683e-07,0.0323491102441606,0.301039657027436,1.59780854424921e-07,0.000426221325932714
"X8095ebc6.d293.4668.9d83.8b3f35dd198d",0.0626152788687801,0.504403588712827,6.10154791902165e-05,0.000537991624250254,4.98259482237363e-07,0.0504844173148244,0.273210728530691,1.24667089967021e-07,0.108686356542865
"X80982d2d.ce35.4251.a545.391c0d6295d8",0.059235041630269,0.380851003996093,0.00260511730837206,0.00536194397197934,3.3901812762217e-06,0.0141952156210529,0.263955112976665,2.23137845484336e-06,0.273790942935837
"X80afd34a.fc20.46be.85c5.088951628194",0.112219395621459,0.0592690899435388,0.0124141387683961,3.4787403239713e-06,0.00141741985628521,0.0148236733032112,0.510151541053776,1.67990361206073e-07,0.289701094722649
"X80de2366.cd3c.4b51.9957.06ac3e152cf0",0.0616141463919271,0.0576943511849812,0.00457042361527887,0.00586073082101283,0.01400977281108,0.0216279878132601,0.523378390518936,2.46641060670628e-07,0.311243950202463
"X81395cc8.c7d5.4ea7.957a.b5cb8d6bfd1a",0.0514205269874566,0.435971035558282,0.00283572146095358,0.0110383060378978,4.01294470712177e-07,0.0176913349425715,0.297817321355666,1.27491381255077e-07,0.18322522487132
"X815b70e5.858d.416d.94aa.6749960883ce",0.0995005473808636,0.010566750426244,0.0604205250316318,7.13278232121323e-06,0.0388811636929258,0.00968481801892891,0.0533362005001318,2.54740054289473e-07,0.727602607426898
"X8229679f.179d.42b8.a9e7.7d733fe9969e",0.170987643507654,0.450503496970632,1.23919484411194e-06,0.0165571774664926,0.0192305371937502,0.0461265861743399,0.163564190203444,0.000970439215552127,0.132058690073291
"X824f5b0a.44d4.4ccf.9277.1ef752462bb3",0.067182545857505,0.026573379575946,0.0922592785348622,1.70622717738749e-07,0.00220605445395533,0.00313240038815598,0.507514107843064,1.39400735885154e-07,0.301131923323058
"X825c4fa0.4d98.402e.9c1b.9ee0a1a6ce15",0.105869142287805,0.262790741788995,8.09229982086904e-06,0.00371257402459512,0.000757629152258053,0.0150813310618922,0.537103673300784,4.0422107088458e-07,0.0746764118627789
"X828c9648.f725.4d7e.ad37.e33692e2c67f",0.0623305848808474,0.0469374535976424,0.201406088371381,9.93617953691738e-05,0.0688861398143147,0.0211234760410859,0.196928321070882,3.77789572499213e-07,0.402288196638905
"X82d0130a.9bea.443b.bf46.32fe0a2ce84c",0.122790745943455,0.295721766845755,1.00221003957197e-06,0.0295969708820615,0.0154449007192639,0.0281997409426485,0.443495087382609,3.28572941068526e-07,0.064749456501227
"X8319b13e.475e.440f.855a.bdba3036db73",0.0219538545147792,0.0321298984911996,0.158051503578959,2.1540291692514e-07,1.44836929156716e-06,0.00886239301800249,0.207316207947073,0.011244512045113,0.560439966632666
"X834c833a.1e2d.48b6.87d5.e19bf2db6e1a",0.322164541377902,0.189222458428603,5.41263531049008e-07,0.028083041629941,0.0159865484477614,0.040724177885158,0.372241261129712,0.00409792737406579,0.0274795024633258
"X83834ecf.bc98.416a.98c0.824229e6cfe0",0.124495999735845,0.0603317912785906,1.19524560562751e-06,0.0217440662147799,0.0537935459858279,0.0101005474677402,0.392544039335928,2.29049110019971e-07,0.336988585686573
"X839aaefe.1755.4131.9b89.2610481a13c4",0.0664977414400424,0.298537122436582,2.19650899444532e-06,2.89541700679624e-07,4.57389252862106e-07,0.0380216381510944,0.364854496160869,2.69019838084676e-06,0.232083368173084
"X83f93d3f.d038.4773.a671.0f218f53821c",0.0697094847434518,0.243270459482095,0.0383077890015576,0.00050111742480088,7.58130562105465e-07,0.0162302346577207,0.213771544045575,1.4734371541188e-07,0.418208465170521
"X8408e231.e0d2.4650.b269.9a7f7ff4a597",0.220025238238355,0.364109275042784,3.14219274890685e-07,0.0551802534940799,0.0261109661363918,0.167690329502727,0.154686519475858,0.00178844476530507,0.0104086591252234
"X840ce2d8.5bf8.4a2c.9739.e7dff5d7cb21",0.148899052675179,0.332791947833228,8.33518930248099e-07,0.00648384548777318,2.13849965184879e-06,0.0155033418354256,0.346581336764009,0.00418423157197658,0.145553271813826
"X8411b896.9d24.47d3.8a28.1c9cd6313939",0.0911014671773986,0.124650925575996,0.137614870530449,0.000225176061704158,0.0265990844245441,0.0333073976722485,0.151252903942044,0.0393174256478659,0.395930748967749
"X85237b9e.67a3.46a2.9c19.3818522994b2",0.0369321127803096,0.167020042400864,0.0154772534051899,2.79137874024621e-07,1.45762617222605e-06,0.0466668671511729,0.0444459782567568,0.0126593777566125,0.676796631485047
"X853013f2.fee7.4489.a2a2.fa36112a1c73",0.113456581744628,0.0194384760127415,0.0506636854942686,0.00319048847921519,0.00559622317605205,0.00476193671870317,0.0270550984248149,2.42219838443688e-07,0.775837267729738
"X8563d0ce.646e.4992.897d.5634f023ecba",0.0369817600939184,0.0422995748542493,0.0812589911622671,5.31882533693487e-07,0.146275029544099,0.0919155794257179,0.0113664139600695,0.040628224296071,0.549273894781074
"X857c31be.44ec.42bc.ba2c.5f17ac1d9a8c",0.0858881446911849,0.0460044810148463,0.0962779705991327,5.88718648446743e-07,0.0221208615960423,0.00671909920131497,0.537359988664567,0.0153314399373354,0.190297425576928
"X857c6778.f94c.4b61.9df0.7ee340fb88bf",0.168837340917041,0.180849771417692,0.00296846313995701,0.0793843254455724,0.0959933347416611,0.086210045912022,0.172442568711972,0.010220289823091,0.203093859890991
"X85caaa0e.2811.46d2.b934.d9f9f006afc6",0.0653732570113384,0.0480448782267649,0.113633172420414,2.67892770333948e-07,0.0407280926197565,0.00905705073950277,0.0758912718378075,3.97600189312039e-07,0.647271611651457
"X8634f872.177a.481f.ba51.62864c569001",0.107512805377496,0.242295185917127,0.0343955158477255,0.0153595202277341,0.0759638654252281,0.0070854628369257,0.37079871878702,1.28523005605314e-07,0.146588797057738
"X8643d0bc.0acb.4d6e.b6bd.5a997d2fc39d",0.170716364133822,0.0983593355988576,0.0717095124210996,0.106648538046904,0.117408579124743,0.0350675768798458,0.239537546315495,0.0250656065806543,0.135486940898579
"X86538c2f.7f41.4a9b.bea5.f6126772f322",0.0173347244075281,0.111746522647565,5.1925915378264e-07,2.10733183816499e-07,4.1922858613218e-07,0.0218681528050129,0.303947842444435,0.000127078533703973,0.544974529940832
"X866770c0.c4f1.4ed3.aa96.7ff4f7328323",0.181819032532437,0.301875959664744,7.24145421135634e-06,0.0188478732365816,0.00387671865810573,0.0303726065146279,0.265798076408337,0.00181957094068128,0.195582920590274
"X8668654e.c441.4279.80e3.345787c28922",0.159806337894171,0.19746406798362,4.44788009278756e-07,0.0399048916557301,0.0653930928615991,0.107371801996173,0.243580439095578,0.0870018805319571,0.0994770431931623
"X86931155.2879.41e4.8fa2.1f24826d8768",0.261735493272382,0.176839560286792,2.09043777620227e-06,1.3158123395647e-05,6.4722609290417e-07,0.00673930622432732,0.549041870616704,4.49399299505179e-05,0.00558293388257898
"X870c128f.49d0.462a.8970.5175e791096b",0.0569964261946439,0.137923274199586,0.0533576197365045,0.000111747018216651,0.00452429171082026,0.0262273456171009,0.460409467103578,6.60641847332008e-07,0.260449167777703
"X87506e5d.4ebe.4f0c.a124.ea0add72d2ac",0.019734555930623,0.158656743325356,1.34606100899051e-06,3.47178092953595e-07,4.55877878615673e-07,0.0244701747742556,0.137961686739181,0.0192319330264953,0.639942757087108
"X87568e73.7eac.4243.9d74.03efb86b6f29",0.192803083032455,0.164620723734445,3.15017400083397e-05,0.0089252862459535,7.04309317181771e-06,0.0140180345078988,0.400600805133522,0.000347931844016938,0.218645590668529
"X876216c7.72a1.4b1e.bd2b.fcb125ca91ae",0.253184205438205,0.207149311707269,0.000418761037561558,0.00953004532694767,3.14519853000948e-06,0.0382230163984891,0.244237838675904,3.83116977852837e-07,0.247253293100115
"X87c074cd.bcd8.4280.a12e.b205f50e139c",0.0824455474689765,0.228416572223783,1.29264218080336e-06,0.0164974705241258,8.82762836609579e-07,0.00652305150057432,0.490017265215531,6.25312739425948e-07,0.176097292349252
"X87e5aef9.f493.4e46.bb5b.7cd18d5e30fc",0.213863389059063,0.402600761665539,0.0122426765232233,0.0145258252797795,0.0297101268426091,0.0478238711925671,0.162880996522065,1.19630857498765e-06,0.116351156606578
"X8832d658.24d2.4d12.a025.959d5eed1271",0.08848150701691,0.0806654925793117,0.167054611759528,3.86800661168124e-07,9.32193465997315e-07,0.023637244519749,0.227334626661053,2.14408134007402e-07,0.412824984061188
"X88d14d8e.cbbe.4157.b3ae.f1ddcb5e9551",0.113455276308063,0.182927403860119,0.0149542082955475,0.0361034310617634,0.0469882057294423,0.0773992128910567,0.297933167326004,0.00164089736907751,0.228598197158926
"X8909b639.c15f.4935.a698.6de79c3d0433",0.136546847853753,0.210756801822952,0.0109995783571019,1.18397736197098e-06,0.0127928712070587,0.0114291071513587,0.118057791623187,0.000466551698534557,0.498949266308693
"X8923da54.2f7c.4315.9fc2.a1d6502df55b",0.105981000070382,0.323381746339035,0.0313432313754284,0.00636121451338128,0.00336549790689045,0.0312193524287196,0.337443613952644,3.65745690542965e-07,0.160903977667829
"X89424841.6b5a.4f5f.b5c2.209630c6f597",0.0238015357877335,0.120369463825545,0.0534513402974777,1.64795323699154e-07,4.4839415244047e-07,0.00187561456883234,0.553079906269242,3.02741910886592e-07,0.247421223319782
"X898f9214.8dab.4b92.9233.70c06c60078c",0.39437971316881,0.319400355335746,4.30013747675395e-06,7.63219882205349e-07,9.43336875265582e-08,0.0324362902598871,0.253777967937863,9.51415258284241e-08,4.20465121898609e-07
"X8997a81b.4046.4c31.91f6.7c1519f1d2ec",0.0696833891285929,0.142088374362797,0.0115278826214332,3.93943553876705e-05,0.0808869776670031,0.0166268904254825,0.356940557817044,0.000150790725414576,0.322055742896845
"X89c5f174.7db7.426d.9530.41e08a8ef603",0.0240469239659279,0.145606685067595,0.0361171162479164,1.61447522523389e-06,0.00574025106506272,0.00599398639115918,0.406733451813586,2.14401146782903e-07,0.375759756572381
"X89f7da93.c1fd.410b.8479.64ad9bed850e",0.0750001572681099,0.273679846711162,0.0403739544465009,4.48276150884743e-07,0.034522446934766,0.142049402340973,0.384339645196389,2.34654831774769e-07,0.0500338641711162
"X8a27980e.a506.4cb3.91f2.3f0e5a19acfe",0.085801504328862,0.10605938233751,0.195735637816917,1.51940251639526e-06,0.091018665795107,0.0649065867176271,0.21676758318666,2.04341438651118e-07,0.239708916073362
"X8a7a2dda.c92e.425c.9c18.5f50aaeba203",0.0533492210940341,0.185362332386232,0.0474128125502103,4.08860649500795e-07,0.0470844613816438,0.137378626554283,0.258646995548313,0.0099095260537906,0.260855615570843
"X8aed99b7.de49.4e7e.8fb3.17d897c03e00",0.175252158537596,0.07819130136873,0.0133129135455494,0.00297175769646284,5.66564852132055e-07,0.00629178413624734,0.723978834044232,3.93701558953433e-07,2.90404771419977e-07
"X8afeab3f.89ee.4901.8a32.d13587dbcab5",0.0860257401829928,0.273723645305319,1.00605240089215e-06,2.8455587723377e-06,0.0068192603708214,0.138453914522903,0.076413383713448,0.0575020090160278,0.361058195277314
"X8b0bdebf.7292.4b66.bcf2.fcb0a06c24e3",0.0883842575785345,0.185499831759741,0.0306924206170845,2.764429480209e-07,1.24759145751163e-06,0.097229416814544,0.119320574110379,0.0234309772438156,0.455440997841496
"X8b5be676.9118.4038.9d54.6b80b14e43dc",0.102905346284885,0.224620167564016,0.00671999643032689,0.00243700712513033,5.28258862068126e-06,0.0362932366772023,0.152659919403993,3.73214828874598e-07,0.474358670710997
"X8b629c3d.0f28.4740.b681.6f064354f794",0.0733684315117552,0.120183108970623,0.182625130877481,0.0208598256910264,0.105222754674752,0.0321904001195298,0.319863966281631,2.10610622939982e-07,0.145686171262578
"X8b7eaa6a.3ea9.4bf4.b814.7b2e7dbb3528",0.0739910250621492,0.0780716372822276,0.0222545139476053,0.0191170490089747,0.00766158813225688,0.0297858996447939,0.534565524445287,0.000301854140822566,0.234250908335883
"X8b9d534c.0d48.4d88.bbb2.a866d7e73a55",0.298679161805872,0.205961179651118,0.00916640635910467,3.24046261321393e-07,3.47194137072105e-07,0.0256342804860634,0.442184412666347,0.000573694140619854,0.0178001936504763
"X8bf23a6b.8ca6.4fcf.b4e9.a14c3a875526",0.097003408113311,0.0494182847253773,0.0782607587122359,5.68503406019568e-05,3.50649008190216e-07,0.00521916611141135,0.678916703980499,3.4199867730834e-06,0.0911210573807824
"X8bfd50fb.d6d8.44cd.a492.1e0a983e40b6",0.136525857946857,0.144719624379266,1.07165658141559e-06,0.15626519017158,0.0955249272258848,0.105026543436544,0.323831915988,0.0245742715223086,0.0135305976729788
"X8c0d18d4.98f5.4a66.b62e.7cede666c49f",0.293015361185222,0.22575027920754,1.73606866621556e-05,0.00669602035243222,4.36262592888613e-07,0.0105408819472954,0.463979059208893,2.37890084820014e-07,3.63259277189463e-07
"X8c147a31.a1be.4464.9606.12b14fbdf8d3",0.111360933532517,0.188146431609598,0.0052710350130389,0.0198082558377444,0.0176560167595567,0.0145962640211066,0.404066686394732,0.00243609073351847,0.236658286098188
"X8c22f448.940a.46f4.a192.f389d1931f0a",0.13001103742833,0.192957883209837,0.00520325604658756,0.0558457725175584,0.0746088217447446,0.0488778804256062,0.332632923445139,3.11509386878046e-07,0.159862113672811
"X8c92ecf0.5d81.48c3.ad9f.9adf51860962",0.12728132143561,0.108327616331794,0.0201168573848844,1.50586732903804e-06,7.52354484255305e-07,0.00390868137675982,0.374835006150145,1.1298608909576e-05,0.365516960490084
"X8cf6a0f3.9dfb.41f5.b855.c313c583e707",0.0933144914759508,0.419686615044119,0.000138014498904757,7.44047845225367e-07,0.000328837347037908,0.0632505643743658,0.212847738666895,0.000361546736254511,0.210071447808626
"X8d0f534a.a0b1.4d8e.9ca5.042f8a0a4e52",0.0878167436127529,0.417487699787814,0.000169475050545054,0.00217948313371452,2.97001089137009e-07,0.00800093162841703,0.299565209586393,2.7835841038433e-07,0.184779881840863
"X8d1641ea.7552.4d23.9298.094e0056386a",0.162217809195557,0.603823091307588,5.03586169391533e-07,0.0402899491201671,0.0142152147387738,0.0356840087205786,0.110420052546799,7.98484242242892e-05,0.0332695223601423
"X8d2f240f.43c3.4e0d.a6cc.79f6b174dace",0.0484000880147318,0.174738797649504,0.0413788463334371,0.00405169862788697,0.0747741745134163,0.00800034747733477,0.193250957147459,4.83838860160379e-07,0.45540460639737
"X8d3d544f.6d1a.4cdc.8091.490311487ebd",0.111052241539113,0.0918508616375086,0.0169722762519798,0.0187368191012141,0.146267360084944,0.263185213603199,0.274478718450178,0.0226850151274343,0.0547714942044289
"X8d66b5ac.4ceb.40a3.b2b9.4d0c24be01a7",0.121028698269258,0.184049380182354,0.00264079929210252,0.00865920220063292,0.036366337503468,0.111298420652722,0.0101826235984184,0.007835274558677,0.517939263742367
"X8dc201bf.b152.458f.86ee.347744a1b9bd",0.108150678420627,0.012535301438319,6.33666597433847e-07,0.00437351369996919,4.85564809817747e-07,0.0384043835950715,0.239974361588466,0.00167450200233892,0.594886140023801
"X8ddd5f98.9ebc.488d.830c.817ebd796939",0.417185954139369,0.196677777803316,7.13214703836378e-07,0.0195001869118787,7.95104167436801e-05,0.0768784022945876,0.238365633635122,5.78721284812527e-05,0.0512539494557985
"X8e6bbb91.f5de.4615.8a29.37c8f401dbe9",0.622661234017936,0.254644824935576,0.0122334255175898,1.28300909021321e-07,1.28786985746996e-07,0.0208820115245726,0.0895725007795798,1.46021438426265e-07,5.60011541260356e-06
"X8f08cee9.a91f.4305.bf8d.efeee9cd386c",0.111509564607029,0.321107525461173,0.0250405448070822,0.0443286106027421,0.0419944697964426,0.015410089206246,0.259931636121848,1.18501729236012e-07,0.180677440895708
"X8f1c0479.48ac.46e7.a2c2.973a8a6c4747",0.0569828974577678,0.0911422800011996,0.00310290837971616,1.4850191932402e-07,4.54361718029211e-07,0.0367365342298599,0.373541390714735,0.0680556346016693,0.370437751751414
"X8f4d89ea.3207.4fa7.9898.9b78cb971577",0.0969285083163197,0.154125055491485,0.0816273326840586,1.72159461303814e-06,5.26471647013225e-07,0.00177739232290925,0.438805597790904,3.28312782264967e-07,0.226733537015281
"X8f51e90d.f617.4ed2.bbc7.7bcd92d1963d",0.166026738079598,0.174685735443206,0.210253606080791,0.000758408881701671,0.00904623108582155,0.00582897121447162,0.300536250293412,6.63379445702336e-07,0.132863395541552
"X8f6c4058.6bdd.4f85.94ed.874966ffec55",0.0699076425362076,0.136065981303987,0.0213090196522732,6.92434554213628e-07,5.70276541628895e-07,0.00851321725326755,0.222905654412273,0.0245576698331674,0.516739552297728
"X8f8c9d55.303c.4099.8038.458e3e96ad4e",0.0947403290513762,0.295901940817375,1.21315351629794e-06,0.0390476619986411,0.000159966874800168,0.0415086296140583,0.482356432661907,4.02090147466435e-07,0.046283423738178
"X8fe92722.33b4.421a.9229.7d82e8af0ce2",0.578144247172472,0.369009300563098,7.10746322246753e-07,2.66618305940324e-07,1.4709500771099e-07,0.0364096770510808,0.0164351662211992,1.08755995818918e-07,3.7577651851856e-07
"X8fff7b55.a9c5.4179.a86a.80bff4fed1b0",0.0716592260988078,0.291518972720412,0.0502132479067375,0.0763082628474703,0.0389976203811927,0.0332777857740371,0.346110164064584,2.5004481938125e-07,0.0919144701619396
"X90388468.c622.4114.971e.ab178e487493",0.194162195222449,0.135198216539859,1.43819090741522e-05,0.00277452223968392,2.25135065274496e-07,0.00766787382861888,0.660182087475952,2.02266035573848e-07,2.95383262218351e-07
"X9053485e.19f7.4d2b.b4b6.361d908cc708",0.0880330699928869,0.25222390419428,0.0378934612167106,3.64152006283857e-06,1.84854814180321e-06,0.00826938222157881,0.580005575379378,2.00839908970404e-07,0.0335689160870524
"X9079bad4.9d01.4eb9.999d.35ad734be2e8",0.054592375214443,0.298160088293233,0.0173871255801291,0.0645570997066499,4.91196254345783e-06,0.00562769259025983,0.554457601466537,2.63561415929543e-07,0.00521284162478875
"X90950125.1b6b.499d.97e2.5d6b78b3e6fe",0.0943454370985113,0.0666518127044305,0.0262293617292204,0.0263799923260714,0.204074006364443,0.115575048209029,0.213846343443927,0.0290437512471132,0.223854246877254
"X90a1bbd2.6b26.4d1c.b255.df5499d1da6c",0.464647015734159,0.226212985422157,4.12550824332473e-06,2.81352375721795e-07,2.1760775539601e-07,0.0202356874491786,0.288898957986421,2.0901256313247e-07,5.19927145704965e-07
"X914508e1.ccc8.47ff.a225.7aca326a54dd",0.101944748287517,0.159989918128047,0.000173477437669354,0.0026822953034562,0.00500665487876635,0.0088119247887636,0.682365321541928,8.2380965184256e-07,0.0390248358242009
"X91941243.48d2.4416.b104.0affb8c46316",0.069637348629139,0.15522848058058,7.55383675710616e-06,0.0101394165802873,9.74938257859785e-07,0.0102082676257376,0.494369447125098,3.30590661854092e-07,0.260408180093481
"X91d22570.2889.46c5.9efe.5c40a4f84e5b",0.0108497735346786,0.0375613613655794,7.2905213846507e-06,1.65196732010842e-07,5.05447680822505e-07,0.0149595561366478,0.387417787022706,0.00512161780955745,0.544081942965033
"X922ac2aa.8619.47ef.99d8.160e19861f57",0.316279072829514,0.135107134832323,0.017063490313437,0.000452382004045147,2.85818664621763e-07,0.00650028908652152,0.524595387755471,1.92429173627332e-07,1.76493085081236e-06
"X92914efd.97af.48e2.b097.e91129f8c1b2",0.100102522744943,0.217675316584906,0.178356464942996,3.09466240701698e-07,0.0132760612355381,0.010798162392783,0.154928046900104,0.0116922825214369,0.313170833211053
"X92b7faad.a817.4464.a074.9b64bf25fad5",0.0628125362724022,0.118471617806764,0.0168728059389043,0.0209331123988711,0.0275439638956406,0.062600371731917,0.171518339914015,0.0160137905274712,0.503233461514014
"X92e1baff.0f43.4841.aab9.fdda0078673a",0.148252761442062,0.14756299308194,0.033117714465667,0.0256500373239368,0.00389899074376699,0.0170469832538669,0.513851642433095,1.8201211231809e-07,0.110618695243553
"X92e64d91.88d8.4b1f.ab56.b593748b9f19",0.0867130097396794,0.0569971381939557,0.0701550211837243,0.000142257401083884,4.96363469125236e-07,0.00856904644526976,0.491599199589635,1.07367121977537e-07,0.285823723716061
"X92e7a9c0.ea88.419e.9afa.e7db5c8967b5",0.0592071591900896,0.303251221665253,1.70220070437059e-06,0.00246486078566953,2.00221353418048e-07,0.00705712887503665,0.361969087997965,1.26512832650303e-07,0.266048512551095
"X930d7c02.c230.4d19.9247.74fb0e02d524",0.182620067486759,0.106845892485925,0.0216527913963667,1.03952570152607e-06,0.00133842376022488,0.0122903590920878,0.661141044296256,0.00104377137390441,0.013066610582775
